source_split,image_path,mask_path,mask_exists,height,width,channels,defect_pixels,class,dataset_split
test,data/raw/kolektor-sdd2/test/20588.png,data/raw/kolektor-sdd2/test/20588_GT.png,True,638,236,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20589.png,data/raw/kolektor-sdd2/test/20589_GT.png,True,633,237,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20590.png,data/raw/kolektor-sdd2/test/20590_GT.png,True,641,232,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20591.png,data/raw/kolektor-sdd2/test/20591_GT.png,True,630,227,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20592.png,data/raw/kolektor-sdd2/test/20592_GT.png,True,630,232,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20593.png,data/raw/kolektor-sdd2/test/20593_GT.png,True,633,226,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20594.png,data/raw/kolektor-sdd2/test/20594_GT.png,True,634,208,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20595.png,data/raw/kolektor-sdd2/test/20595_GT.png,True,636,226,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20596.png,data/raw/kolektor-sdd2/test/20596_GT.png,True,633,220,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20597.png,data/raw/kolektor-sdd2/test/20597_GT.png,True,630,226,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20598.png,data/raw/kolektor-sdd2/test/20598_GT.png,True,628,226,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20599.png,data/raw/kolektor-sdd2/test/20599_GT.png,True,640,227,3,3434,defect,test
test,data/raw/kolektor-sdd2/test/20600.png,data/raw/kolektor-sdd2/test/20600_GT.png,True,644,233,3,3218,defect,test
test,data/raw/kolektor-sdd2/test/20601.png,data/raw/kolektor-sdd2/test/20601_GT.png,True,636,229,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20602.png,data/raw/kolektor-sdd2/test/20602_GT.png,True,644,233,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20603.png,data/raw/kolektor-sdd2/test/20603_GT.png,True,634,238,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20604.png,data/raw/kolektor-sdd2/test/20604_GT.png,True,625,228,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20605.png,data/raw/kolektor-sdd2/test/20605_GT.png,True,638,226,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20606.png,data/raw/kolektor-sdd2/test/20606_GT.png,True,642,231,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20607.png,data/raw/kolektor-sdd2/test/20607_GT.png,True,641,235,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20608.png,data/raw/kolektor-sdd2/test/20608_GT.png,True,642,233,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20609.png,data/raw/kolektor-sdd2/test/20609_GT.png,True,639,228,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20610.png,data/raw/kolektor-sdd2/test/20610_GT.png,True,642,221,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20611.png,data/raw/kolektor-sdd2/test/20611_GT.png,True,641,233,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20612.png,data/raw/kolektor-sdd2/test/20612_GT.png,True,636,228,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20613.png,data/raw/kolektor-sdd2/test/20613_GT.png,True,636,229,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20614.png,data/raw/kolektor-sdd2/test/20614_GT.png,True,634,231,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20615.png,data/raw/kolektor-sdd2/test/20615_GT.png,True,643,206,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20616.png,data/raw/kolektor-sdd2/test/20616_GT.png,True,638,228,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20617.png,data/raw/kolektor-sdd2/test/20617_GT.png,True,640,232,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20618.png,data/raw/kolektor-sdd2/test/20618_GT.png,True,638,229,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20619.png,data/raw/kolektor-sdd2/test/20619_GT.png,True,643,228,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20620.png,data/raw/kolektor-sdd2/test/20620_GT.png,True,625,227,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20621.png,data/raw/kolektor-sdd2/test/20621_GT.png,True,645,230,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20622.png,data/raw/kolektor-sdd2/test/20622_GT.png,True,628,227,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20623.png,data/raw/kolektor-sdd2/test/20623_GT.png,True,622,226,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20624.png,data/raw/kolektor-sdd2/test/20624_GT.png,True,637,232,3,4038,defect,test
test,data/raw/kolektor-sdd2/test/20625.png,data/raw/kolektor-sdd2/test/20625_GT.png,True,639,234,3,3271,defect,test
test,data/raw/kolektor-sdd2/test/20626.png,data/raw/kolektor-sdd2/test/20626_GT.png,True,640,233,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20627.png,data/raw/kolektor-sdd2/test/20627_GT.png,True,637,236,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20628.png,data/raw/kolektor-sdd2/test/20628_GT.png,True,638,234,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20629.png,data/raw/kolektor-sdd2/test/20629_GT.png,True,643,228,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20630.png,data/raw/kolektor-sdd2/test/20630_GT.png,True,630,225,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20631.png,data/raw/kolektor-sdd2/test/20631_GT.png,True,621,226,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20632.png,data/raw/kolektor-sdd2/test/20632_GT.png,True,642,229,3,870,defect,test
test,data/raw/kolektor-sdd2/test/20633.png,data/raw/kolektor-sdd2/test/20633_GT.png,True,641,231,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20634.png,data/raw/kolektor-sdd2/test/20634_GT.png,True,630,231,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20635.png,data/raw/kolektor-sdd2/test/20635_GT.png,True,635,231,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20636.png,data/raw/kolektor-sdd2/test/20636_GT.png,True,632,233,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20637.png,data/raw/kolektor-sdd2/test/20637_GT.png,True,651,227,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20638.png,data/raw/kolektor-sdd2/test/20638_GT.png,True,645,205,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20639.png,data/raw/kolektor-sdd2/test/20639_GT.png,True,631,227,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20640.png,data/raw/kolektor-sdd2/test/20640_GT.png,True,631,228,3,1200,defect,test
test,data/raw/kolektor-sdd2/test/20641.png,data/raw/kolektor-sdd2/test/20641_GT.png,True,640,226,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20642.png,data/raw/kolektor-sdd2/test/20642_GT.png,True,641,233,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20643.png,data/raw/kolektor-sdd2/test/20643_GT.png,True,633,224,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20644.png,data/raw/kolektor-sdd2/test/20644_GT.png,True,637,228,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20645.png,data/raw/kolektor-sdd2/test/20645_GT.png,True,637,225,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20646.png,data/raw/kolektor-sdd2/test/20646_GT.png,True,632,226,3,2561,defect,test
test,data/raw/kolektor-sdd2/test/20647.png,data/raw/kolektor-sdd2/test/20647_GT.png,True,638,233,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20648.png,data/raw/kolektor-sdd2/test/20648_GT.png,True,633,233,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20649.png,data/raw/kolektor-sdd2/test/20649_GT.png,True,628,211,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20650.png,data/raw/kolektor-sdd2/test/20650_GT.png,True,635,230,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20651.png,data/raw/kolektor-sdd2/test/20651_GT.png,True,649,236,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20652.png,data/raw/kolektor-sdd2/test/20652_GT.png,True,638,228,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20653.png,data/raw/kolektor-sdd2/test/20653_GT.png,True,637,227,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20654.png,data/raw/kolektor-sdd2/test/20654_GT.png,True,640,234,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20655.png,data/raw/kolektor-sdd2/test/20655_GT.png,True,645,231,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20656.png,data/raw/kolektor-sdd2/test/20656_GT.png,True,649,228,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20657.png,data/raw/kolektor-sdd2/test/20657_GT.png,True,635,229,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20658.png,data/raw/kolektor-sdd2/test/20658_GT.png,True,636,232,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20659.png,data/raw/kolektor-sdd2/test/20659_GT.png,True,639,230,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20660.png,data/raw/kolektor-sdd2/test/20660_GT.png,True,638,228,3,2179,defect,test
test,data/raw/kolektor-sdd2/test/20661.png,data/raw/kolektor-sdd2/test/20661_GT.png,True,643,228,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20662.png,data/raw/kolektor-sdd2/test/20662_GT.png,True,631,229,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20663.png,data/raw/kolektor-sdd2/test/20663_GT.png,True,643,232,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20664.png,data/raw/kolektor-sdd2/test/20664_GT.png,True,637,230,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20665.png,data/raw/kolektor-sdd2/test/20665_GT.png,True,646,226,3,3809,defect,test
test,data/raw/kolektor-sdd2/test/20666.png,data/raw/kolektor-sdd2/test/20666_GT.png,True,639,232,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20667.png,data/raw/kolektor-sdd2/test/20667_GT.png,True,640,228,3,886,defect,test
test,data/raw/kolektor-sdd2/test/20668.png,data/raw/kolektor-sdd2/test/20668_GT.png,True,633,229,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20669.png,data/raw/kolektor-sdd2/test/20669_GT.png,True,641,232,3,6938,defect,test
test,data/raw/kolektor-sdd2/test/20670.png,data/raw/kolektor-sdd2/test/20670_GT.png,True,635,230,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20671.png,data/raw/kolektor-sdd2/test/20671_GT.png,True,630,195,3,17763,defect,test
test,data/raw/kolektor-sdd2/test/20672.png,data/raw/kolektor-sdd2/test/20672_GT.png,True,638,231,3,975,defect,test
test,data/raw/kolektor-sdd2/test/20673.png,data/raw/kolektor-sdd2/test/20673_GT.png,True,633,228,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20674.png,data/raw/kolektor-sdd2/test/20674_GT.png,True,633,227,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20675.png,data/raw/kolektor-sdd2/test/20675_GT.png,True,634,233,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20676.png,data/raw/kolektor-sdd2/test/20676_GT.png,True,634,232,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20677.png,data/raw/kolektor-sdd2/test/20677_GT.png,True,641,228,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20678.png,data/raw/kolektor-sdd2/test/20678_GT.png,True,639,229,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20679.png,data/raw/kolektor-sdd2/test/20679_GT.png,True,631,232,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20680.png,data/raw/kolektor-sdd2/test/20680_GT.png,True,641,223,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20681.png,data/raw/kolektor-sdd2/test/20681_GT.png,True,638,228,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20682.png,data/raw/kolektor-sdd2/test/20682_GT.png,True,629,230,3,10410,defect,test
test,data/raw/kolektor-sdd2/test/20683.png,data/raw/kolektor-sdd2/test/20683_GT.png,True,643,230,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20684.png,data/raw/kolektor-sdd2/test/20684_GT.png,True,630,231,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20685.png,data/raw/kolektor-sdd2/test/20685_GT.png,True,627,228,3,6066,defect,test
test,data/raw/kolektor-sdd2/test/20686.png,data/raw/kolektor-sdd2/test/20686_GT.png,True,641,232,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20687.png,data/raw/kolektor-sdd2/test/20687_GT.png,True,646,237,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20688.png,data/raw/kolektor-sdd2/test/20688_GT.png,True,640,210,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20689.png,data/raw/kolektor-sdd2/test/20689_GT.png,True,631,227,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20690.png,data/raw/kolektor-sdd2/test/20690_GT.png,True,632,229,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20691.png,data/raw/kolektor-sdd2/test/20691_GT.png,True,634,226,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20692.png,data/raw/kolektor-sdd2/test/20692_GT.png,True,629,219,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20693.png,data/raw/kolektor-sdd2/test/20693_GT.png,True,630,228,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20694.png,data/raw/kolektor-sdd2/test/20694_GT.png,True,636,225,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20695.png,data/raw/kolektor-sdd2/test/20695_GT.png,True,635,226,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20696.png,data/raw/kolektor-sdd2/test/20696_GT.png,True,642,230,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20697.png,data/raw/kolektor-sdd2/test/20697_GT.png,True,639,230,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20698.png,data/raw/kolektor-sdd2/test/20698_GT.png,True,638,226,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20699.png,data/raw/kolektor-sdd2/test/20699_GT.png,True,632,230,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20700.png,data/raw/kolektor-sdd2/test/20700_GT.png,True,625,224,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20701.png,data/raw/kolektor-sdd2/test/20701_GT.png,True,633,233,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20702.png,data/raw/kolektor-sdd2/test/20702_GT.png,True,628,228,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20703.png,data/raw/kolektor-sdd2/test/20703_GT.png,True,628,226,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20704.png,data/raw/kolektor-sdd2/test/20704_GT.png,True,632,224,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20705.png,data/raw/kolektor-sdd2/test/20705_GT.png,True,636,231,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20706.png,data/raw/kolektor-sdd2/test/20706_GT.png,True,636,233,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20707.png,data/raw/kolektor-sdd2/test/20707_GT.png,True,650,231,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20708.png,data/raw/kolektor-sdd2/test/20708_GT.png,True,640,233,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20709.png,data/raw/kolektor-sdd2/test/20709_GT.png,True,644,232,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20710.png,data/raw/kolektor-sdd2/test/20710_GT.png,True,632,235,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20711.png,data/raw/kolektor-sdd2/test/20711_GT.png,True,633,223,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20712.png,data/raw/kolektor-sdd2/test/20712_GT.png,True,629,227,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20713.png,data/raw/kolektor-sdd2/test/20713_GT.png,True,630,234,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20714.png,data/raw/kolektor-sdd2/test/20714_GT.png,True,644,234,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20715.png,data/raw/kolektor-sdd2/test/20715_GT.png,True,638,229,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20716.png,data/raw/kolektor-sdd2/test/20716_GT.png,True,645,229,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20717.png,data/raw/kolektor-sdd2/test/20717_GT.png,True,639,225,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20718.png,data/raw/kolektor-sdd2/test/20718_GT.png,True,640,229,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20719.png,data/raw/kolektor-sdd2/test/20719_GT.png,True,641,204,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20720.png,data/raw/kolektor-sdd2/test/20720_GT.png,True,633,218,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20721.png,data/raw/kolektor-sdd2/test/20721_GT.png,True,640,230,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20722.png,data/raw/kolektor-sdd2/test/20722_GT.png,True,635,231,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20723.png,data/raw/kolektor-sdd2/test/20723_GT.png,True,636,230,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20724.png,data/raw/kolektor-sdd2/test/20724_GT.png,True,639,229,3,4172,defect,test
test,data/raw/kolektor-sdd2/test/20725.png,data/raw/kolektor-sdd2/test/20725_GT.png,True,638,230,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20726.png,data/raw/kolektor-sdd2/test/20726_GT.png,True,633,228,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20727.png,data/raw/kolektor-sdd2/test/20727_GT.png,True,643,238,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20728.png,data/raw/kolektor-sdd2/test/20728_GT.png,True,635,236,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20729.png,data/raw/kolektor-sdd2/test/20729_GT.png,True,636,217,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20730.png,data/raw/kolektor-sdd2/test/20730_GT.png,True,642,231,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20731.png,data/raw/kolektor-sdd2/test/20731_GT.png,True,637,229,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20732.png,data/raw/kolektor-sdd2/test/20732_GT.png,True,628,226,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20733.png,data/raw/kolektor-sdd2/test/20733_GT.png,True,637,230,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20734.png,data/raw/kolektor-sdd2/test/20734_GT.png,True,629,230,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20735.png,data/raw/kolektor-sdd2/test/20735_GT.png,True,636,229,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20736.png,data/raw/kolektor-sdd2/test/20736_GT.png,True,636,226,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20737.png,data/raw/kolektor-sdd2/test/20737_GT.png,True,635,229,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20738.png,data/raw/kolektor-sdd2/test/20738_GT.png,True,647,234,3,1383,defect,test
test,data/raw/kolektor-sdd2/test/20739.png,data/raw/kolektor-sdd2/test/20739_GT.png,True,642,232,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20740.png,data/raw/kolektor-sdd2/test/20740_GT.png,True,630,231,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20741.png,data/raw/kolektor-sdd2/test/20741_GT.png,True,634,231,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20742.png,data/raw/kolektor-sdd2/test/20742_GT.png,True,637,231,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20743.png,data/raw/kolektor-sdd2/test/20743_GT.png,True,640,231,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20744.png,data/raw/kolektor-sdd2/test/20744_GT.png,True,640,227,3,2823,defect,test
test,data/raw/kolektor-sdd2/test/20745.png,data/raw/kolektor-sdd2/test/20745_GT.png,True,642,233,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20746.png,data/raw/kolektor-sdd2/test/20746_GT.png,True,638,231,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20747.png,data/raw/kolektor-sdd2/test/20747_GT.png,True,631,226,3,1657,defect,test
test,data/raw/kolektor-sdd2/test/20748.png,data/raw/kolektor-sdd2/test/20748_GT.png,True,627,229,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20749.png,data/raw/kolektor-sdd2/test/20749_GT.png,True,612,229,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20750.png,data/raw/kolektor-sdd2/test/20750_GT.png,True,646,231,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20751.png,data/raw/kolektor-sdd2/test/20751_GT.png,True,646,235,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20752.png,data/raw/kolektor-sdd2/test/20752_GT.png,True,641,232,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20753.png,data/raw/kolektor-sdd2/test/20753_GT.png,True,640,229,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20754.png,data/raw/kolektor-sdd2/test/20754_GT.png,True,636,207,3,392,defect,test
test,data/raw/kolektor-sdd2/test/20755.png,data/raw/kolektor-sdd2/test/20755_GT.png,True,633,226,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20756.png,data/raw/kolektor-sdd2/test/20756_GT.png,True,633,232,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20757.png,data/raw/kolektor-sdd2/test/20757_GT.png,True,643,232,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20758.png,data/raw/kolektor-sdd2/test/20758_GT.png,True,634,233,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20759.png,data/raw/kolektor-sdd2/test/20759_GT.png,True,638,230,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20760.png,data/raw/kolektor-sdd2/test/20760_GT.png,True,622,231,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20761.png,data/raw/kolektor-sdd2/test/20761_GT.png,True,631,233,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20762.png,data/raw/kolektor-sdd2/test/20762_GT.png,True,637,229,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20763.png,data/raw/kolektor-sdd2/test/20763_GT.png,True,645,228,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20764.png,data/raw/kolektor-sdd2/test/20764_GT.png,True,634,228,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20765.png,data/raw/kolektor-sdd2/test/20765_GT.png,True,626,228,3,1419,defect,test
test,data/raw/kolektor-sdd2/test/20766.png,data/raw/kolektor-sdd2/test/20766_GT.png,True,639,233,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20767.png,data/raw/kolektor-sdd2/test/20767_GT.png,True,632,231,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20768.png,data/raw/kolektor-sdd2/test/20768_GT.png,True,638,233,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20769.png,data/raw/kolektor-sdd2/test/20769_GT.png,True,640,229,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20770.png,data/raw/kolektor-sdd2/test/20770_GT.png,True,637,228,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20771.png,data/raw/kolektor-sdd2/test/20771_GT.png,True,641,231,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20772.png,data/raw/kolektor-sdd2/test/20772_GT.png,True,641,230,3,4250,defect,test
test,data/raw/kolektor-sdd2/test/20773.png,data/raw/kolektor-sdd2/test/20773_GT.png,True,638,229,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20774.png,data/raw/kolektor-sdd2/test/20774_GT.png,True,636,229,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20775.png,data/raw/kolektor-sdd2/test/20775_GT.png,True,645,230,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20776.png,data/raw/kolektor-sdd2/test/20776_GT.png,True,643,236,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20777.png,data/raw/kolektor-sdd2/test/20777_GT.png,True,634,233,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20778.png,data/raw/kolektor-sdd2/test/20778_GT.png,True,640,229,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20779.png,data/raw/kolektor-sdd2/test/20779_GT.png,True,637,230,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20780.png,data/raw/kolektor-sdd2/test/20780_GT.png,True,646,236,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20781.png,data/raw/kolektor-sdd2/test/20781_GT.png,True,640,235,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20782.png,data/raw/kolektor-sdd2/test/20782_GT.png,True,638,230,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20783.png,data/raw/kolektor-sdd2/test/20783_GT.png,True,651,232,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20784.png,data/raw/kolektor-sdd2/test/20784_GT.png,True,646,230,3,10421,defect,test
test,data/raw/kolektor-sdd2/test/20785.png,data/raw/kolektor-sdd2/test/20785_GT.png,True,643,227,3,6232,defect,test
test,data/raw/kolektor-sdd2/test/20786.png,data/raw/kolektor-sdd2/test/20786_GT.png,True,641,231,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20787.png,data/raw/kolektor-sdd2/test/20787_GT.png,True,644,234,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20788.png,data/raw/kolektor-sdd2/test/20788_GT.png,True,631,227,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20789.png,data/raw/kolektor-sdd2/test/20789_GT.png,True,639,228,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20790.png,data/raw/kolektor-sdd2/test/20790_GT.png,True,637,231,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20791.png,data/raw/kolektor-sdd2/test/20791_GT.png,True,631,228,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20792.png,data/raw/kolektor-sdd2/test/20792_GT.png,True,633,229,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20793.png,data/raw/kolektor-sdd2/test/20793_GT.png,True,642,230,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20794.png,data/raw/kolektor-sdd2/test/20794_GT.png,True,632,228,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20795.png,data/raw/kolektor-sdd2/test/20795_GT.png,True,643,228,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20796.png,data/raw/kolektor-sdd2/test/20796_GT.png,True,632,229,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20797.png,data/raw/kolektor-sdd2/test/20797_GT.png,True,639,230,3,0,non-defect,test
test,data/raw/kolektor-sdd2/test/20798.png,data/raw/kolektor-sdd2/test/20798_GT.png,True,630,231,3,0,non-defect,test
